DateTime;Cabinet Temp (C);Cabinet Humidity (%);BESS SOC (%);BESS SOH (%);Genset Status;TOTAL Rate 1 Current active energy sum Solar (kWh);Total Rate 1 Current active energy sum today Solar (kWh);TOTAL Rate 2 Current active energy sum Solar (kWh);Total Rate 2 Current active energy sum today Solar (kWh);Total Instantaneous active power sum Solar (kW);AVG Voltage Solar (V);Total Ampere Solar (A);Freq Solar (Hz);TOTAL BESS Rate 1 Current active energy sum Import (kWh);Total BESS Rate 1 Current active energy sum today Import (kWh);TOTAL BESS Rate 2 Current active energy sum Import (kWh);Total BESS Rate 2 Current active energy sum today Import (kWh);TOTAL BESS Rate 3 Current active energy sum Import (kWh);Total BESS Rate 3 Current active energy sum today Import (kWh);TOTAL BESS Rate 1 Current active energy sum Export (kWh);Total BESS Rate 1 Current active energy sum today Export (kWh);TOTAL BESS Rate 2 Current active energy sum Export (kWh);Total BESS Rate 2 Current active energy sum today Export (kWh);TOTAL BESS Rate 3 Current active energy sum Export (kWh);Total BESS Rate 3 Current active energy sum today Export (kWh);Charge/Discharge avg Voltage BESS (V);Charge/Discharge Total Ampere BESS (A);Charge/Discharge Freq BESS (Hz);Total Instantaneous active power sum BESS (kW);Charge/Discharge Phase 1 (kW);Charge/Discharge Phase 2 (kW);Charge/Discharge Phase 3 (kW);Grid Total (kWh);Grid Power (kW);Grid Power Ph1 (kW);Grid Power Ph2 (kW);Grid Power Ph3 (kW);Grid Volt;Grid Amp;Grid Freq;Grid Power Factor;Grid Voltage Phase 1;Grid Voltage Phase 2;Grid Voltage Phase 3;Grid Current Phase 1;Grid Current Phase 2;Grid Current Phase 3;PCS1 Status;PCS1 Working Mode;Rack 01 Total Charged (kWh);Rack 01 Power Charge (kW);Rack 01 Total Discharged (kWh);Rack 01 Power Discharge (kW);Rack 01 Status;Rack 01 Alarm;Rack 01 Average Temp;Rack 01 SOC (%);Rack 01  SOH (%);Rack 01 Current (A);Rack 01 Voltage (V);Rack 02 Total Charged (kWh);Rack 02 Power Charge (kW);Rack 02 Total Discharged (kWh);Rack 02 Power Discharge (kW);Rack 02 Status;Rack 02 Alarm;Rack 02 Average Temp;Rack 02 SOC (%);Rack 02  SOH (%);Rack 02 Current (A);Rack 02 Voltage (V);Rack 03 Total Charged (kWh);Rack 03 Power Charge (kW);Rack 03 Total Discharged (kWh);Rack 03 Power Discharge (kW);Rack 03 Status;Rack 03 Alarm;Rack 03 Average Temp;Rack 03 SOC (%);Rack 03  SOH (%);Rack 03 Current (A);Rack 03 Voltage (V);Rack 04 Total Charged (kWh);Rack 04 Power Charge (kW);Rack 04 Total Discharged (kWh);Rack 04 Power Discharge (kW);Rack 04 Status;Rack 04 Alarm;Rack 04 Average Temp;Rack 04 SOC (%);Rack 04  SOH (%);Rack 04 Current (A);Rack 04 Voltage (V);Rack 05 Total Charged (kWh);Rack 05 Power Charge (kW);Rack 05 Total Discharged (kWh);Rack 05 Power Discharge (kW);Rack 05 Status;Rack 05 Alarm;Rack 05 Average Temp;Rack 05 SOC (%);Rack 05  SOH (%);Rack 05 Current (A);Rack 05 Voltage (V);PCS2 Status;PCS2 Working Mode;Rack 06 Total Charged (kWh);Rack 06 Power Charge (kW);Rack 06 Total Discharged (kWh);Rack 06 Power Discharge (kW);Rack 06 Status;Rack 06 Alarm;Rack 06 Average Temp;Rack 06 SOC (%);Rack 06  SOH (%);Rack 06 Current (A);Rack 06 Voltage (V);Rack 07 Total Charged (kWh);Rack 07 Power Charge (kW);Rack 07 Total Discharged (kWh);Rack 07 Power Discharge (kW);Rack 07 Status;Rack 07 Alarm;Rack 07 Average Temp;Rack 07 SOC (%);Rack 07  SOH (%);Rack 07 Current (A);Rack 07 Voltage (V);Rack 08 Total Charged (kWh);Rack 08 Power Charge (kW);Rack 08 Total Discharged (kWh);Rack 08 Power Discharge (kW);Rack 08 Status;Rack 08 Alarm;Rack 08 Average Temp;Rack 08 SOC (%);Rack 08  SOH (%);Rack 08 Current (A);Rack 08 Voltage (V);Rack 09 Total Charged (kWh);Rack 09 Power Charge (kW);Rack 09 Total Discharged (kWh);Rack 09 Power Discharge (kW);Rack 09 Status;Rack 09 Alarm;Rack 09 Average Temp;Rack 09 SOC (%);Rack 09  SOH (%);Rack 09 Current (A);Rack 09 Voltage (V);Rack 10 Total Charged (kWh);Rack 10 Power Charge (kW);Rack 10 Total Discharged (kWh);Rack 10 Power Discharge (kW);Rack 10 Status;Rack 10 Alarm;Rack 10 Average Temp;Rack 10 SOC (%);Rack 10  SOH (%);Rack 10 Current (A);Rack 10 Voltage (V)
2026-01-09 11:05:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:06:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:07:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:08:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:09:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:10:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:11:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:12:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:13:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:14:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:15:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:16:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:17:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:18:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:19:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:20:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:21:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:22:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:23:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:24:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:25:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:26:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:27:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:28:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:29:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:30:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:31:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:32:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:33:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:34:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:35:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026-01-09 11:36:00;1;2;18;909;0;0;0;0;0;0;0;0;0;0.10200000000000001;0.105;0.108;0.11;0.114;0.117;0;0;0;0;0;0;4.026317022173599e-37;0;0;0;0;0;0;500;700;950;1180;850;440;1250;450;595;840;795;750;800;800;800;0;3;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;3;4;0;50;60;20;10;0;0;0;0;2;1;0;7;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;0;7;6;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
